source,function,overlay,matching_build_body,byte_status,retail_address,retail_bytes,compiled_code_bytes,native_owner,linked_source,compiled_sha256,retail_sha256,unresolved_reason
src/slus_006.64/psyq/libapi/WaitEvent.c,WaitEvent,slus_006.64,C,SIZE_DIFFERENT,0x8004e564,16,12,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBAPI.C:373,,,
src/slus_006.64/main/main.c,func_80019578,slus_006.64,C,BYTE_IDENTICAL,0x80019578,1004,1004,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main.c:46,36fbc9950ec2422c323017c1e1f0320d78d95103773176dadb5875f20e949d67,36fbc9950ec2422c323017c1e1f0320d78d95103773176dadb5875f20e949d67,
src/slus_006.64/main/main_loop.c,ChangeGameState,slus_006.64,C,BYTE_IDENTICAL,0x8001996c,96,96,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:39,7a44079eabab6682ed1a38c1846edcfac2ac132ba1328a85ca5b118542da108c,7a44079eabab6682ed1a38c1846edcfac2ac132ba1328a85ca5b118542da108c,
src/slus_006.64/main/main_loop.c,LoadGameStateOverlay,slus_006.64,C,BYTE_IDENTICAL,0x800199cc,256,256,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:50,b3fb7e6f8eae419fb23bfa6edb8347a04cbd71e1260099e84531ca40078ef384,b3fb7e6f8eae419fb23bfa6edb8347a04cbd71e1260099e84531ca40078ef384,
src/slus_006.64/main/main_loop.c,MainLoop,slus_006.64,C,BYTE_IDENTICAL,0x80019acc,352,352,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:85,987da575ea1a2df4dc86fc5bfe1ba1b2916dc5d4fc464dcf5912f550d193ff51,987da575ea1a2df4dc86fc5bfe1ba1b2916dc5d4fc464dcf5912f550d193ff51,
src/slus_006.64/main/main_loop.c,GameHandleError,slus_006.64,C,BYTE_IDENTICAL,0x80019ef8,748,748,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:259,d8d73e18af8e9c69e0f6c1be878bee534e7080daa6aa512a55b8d1ec3ae51306,d8d73e18af8e9c69e0f6c1be878bee534e7080daa6aa512a55b8d1ec3ae51306,
src/slus_006.64/main/main_loop.c,HeapResetUser,slus_006.64,C,BYTE_IDENTICAL,0x80019c7c,36,36,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:163,a82ba34e695f4541aec82356f44ba04431a7791099676a27af61a68139377e51,a82ba34e695f4541aec82356f44ba04431a7791099676a27af61a68139377e51,
src/slus_006.64/main/main_loop.c,func_80019C2C,slus_006.64,C,BYTE_IDENTICAL,0x80019c2c,80,80,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:154,cad9ca5935556f194ed4a77f6b73b6d46c8c47e47a591bb2629d6cc4622bc1a9,cad9ca5935556f194ed4a77f6b73b6d46c8c47e47a591bb2629d6cc4622bc1a9,
src/slus_006.64/main/main_loop.c,GameCheckAndHandleSoftReset,slus_006.64,C,BYTE_IDENTICAL,0x80019ca0,48,48,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:167,739d9f658a28921600dee0ee42e0c999b6bf70827b7719e8fe85a7f9876f9940,739d9f658a28921600dee0ee42e0c999b6bf70827b7719e8fe85a7f9876f9940,
src/slus_006.64/main/main_loop.c,GameSoftReset,slus_006.64,C,BYTE_IDENTICAL,0x80019cd0,120,120,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:173,f65bb1916938677a800e72c22b4ef636ef8ffbb4bacd96996103c51969bc841f,f65bb1916938677a800e72c22b4ef636ef8ffbb4bacd96996103c51969bc841f,
src/slus_006.64/main/main_loop.c,GameShowSplashScreen,slus_006.64,C,BYTE_IDENTICAL,0x80019d48,432,432,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/main/main_loop.c:188,674194595e8a44941c3bdda707d1dea9e15373c2ef162bb50d201446c7c7b6bc,674194595e8a44941c3bdda707d1dea9e15373c2ef162bb50d201446c7c7b6bc,
src/slus_006.64/graphics/line_scroll.c,GfxLineScrollInitialize,slus_006.64,C,BYTE_IDENTICAL,0x80027d64,328,328,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/graphics/line_scroll.c:27,cbeba896cc84450ec8cc8fe23310b5e19cfef63fec5cbf1315435f15b5e10991,cbeba896cc84450ec8cc8fe23310b5e19cfef63fec5cbf1315435f15b5e10991,
src/slus_006.64/graphics/line_scroll.c,GfxLineScrollUpdate,slus_006.64,C,BYTE_IDENTICAL,0x80027eac,352,352,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/graphics/line_scroll.c:66,60a5e733539c60c54c594c0c2b8c6aeb8c197609ac20fc695e09fe48ddb6ed89,60a5e733539c60c54c594c0c2b8c6aeb8c197609ac20fc695e09fe48ddb6ed89,
src/slus_006.64/graphics/line_scroll.c,GfxLineScrollFree,slus_006.64,C,BYTE_IDENTICAL,0x8002800c,64,64,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/graphics/line_scroll.c:120,1c7cae4712c0808dc1260fab9217d7465d97f091f86c55ed1ed75d7c9addc3c0,1c7cae4712c0808dc1260fab9217d7465d97f091f86c55ed1ed75d7c9addc3c0,
src/slus_006.64/graphics/line_scroll.c,func_8002804C,slus_006.64,C,SIZE_DIFFERENT,0x8002804c,484,488,SAME_SOURCE_LINKED,/var/home/blizz/Projects/xenogears-decomp-ai/src/slus_006.64/graphics/line_scroll.c:153,,,
src/slus_006.64/psyq/libc2/puts.c,puts,slus_006.64,C,BYTE_IDENTICAL,0x80042d8c,80,80,NO_LINKED_SYMBOL_BY_NAME,,4ba731612aa56490232a9b88969325e60a665a376a80269166098844126c1aa9,4ba731612aa56490232a9b88969325e60a665a376a80269166098844126c1aa9,
src/slus_006.64/psyq/libc2/puts.c,putchar,slus_006.64,C,BYTE_IDENTICAL,0x80042ddc,180,180,NO_LINKED_SYMBOL_BY_NAME,,0412a2ec84327bf12825c1a3bc59bc3a358a3986e3ebc0456b2e5c2deab0c70f,0412a2ec84327bf12825c1a3bc59bc3a358a3986e3ebc0456b2e5c2deab0c70f,
src/slus_006.64/psyq/libc2/puts.c,toupper,slus_006.64,C,BYTE_IDENTICAL,0x80042e90,48,48,NO_LINKED_SYMBOL_BY_NAME,,dba4a06022788cd48523614ed22013e064beaf083cd6f1c99b541849b6cb4140,dba4a06022788cd48523614ed22013e064beaf083cd6f1c99b541849b6cb4140,
src/slus_006.64/psyq/libc2/puts.c,tolower,slus_006.64,C,BYTE_IDENTICAL,0x80042ec0,48,48,NO_LINKED_SYMBOL_BY_NAME,,824b23ac2c13de8cfc634037a761f71f8e01dbe87ce985c6a2c487140aed9809,824b23ac2c13de8cfc634037a761f71f8e01dbe87ce985c6a2c487140aed9809,
src/slus_006.64/psyq/libcd/event.c,CdInit,slus_006.64,C,BYTE_IDENTICAL,0x80040d08,152,152,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:862,ab33e417cf87f4db16a88baf6d12a074c4918b6f10640507d17e57cf806c736a,ab33e417cf87f4db16a88baf6d12a074c4918b6f10640507d17e57cf806c736a,
src/slus_006.64/psyq/libcd/event.c,def_cbsync,slus_006.64,C,BYTE_IDENTICAL,0x80040da0,40,40,NO_LINKED_SYMBOL_BY_NAME,,7bad67793695b9133ac2ef6117ac988a71e155f95e6e96e4e5064d9f54f9e153,7bad67793695b9133ac2ef6117ac988a71e155f95e6e96e4e5064d9f54f9e153,
src/slus_006.64/psyq/libcd/event.c,def_cbready,slus_006.64,C,BYTE_IDENTICAL,0x80040dc8,40,40,NO_LINKED_SYMBOL_BY_NAME,,cfee3ace6a488c81a2db11c4513783677f9bdc488ede7c1bb0556dbeae72c406,cfee3ace6a488c81a2db11c4513783677f9bdc488ede7c1bb0556dbeae72c406,
src/slus_006.64/psyq/libcd/event.c,def_cbread,slus_006.64,C,BYTE_IDENTICAL,0x80040df0,40,40,NO_LINKED_SYMBOL_BY_NAME,,cfee3ace6a488c81a2db11c4513783677f9bdc488ede7c1bb0556dbeae72c406,cfee3ace6a488c81a2db11c4513783677f9bdc488ede7c1bb0556dbeae72c406,
src/slus_006.64/psyq/libcd/cdread.c,cb_read,slus_006.64,C,BYTE_IDENTICAL,0x80042ef0,720,720,NO_LINKED_SYMBOL_BY_NAME,,8e768fab2cbcf5883cc8c1fddafb9c424fddfe372251579954969f5f03f18267,8e768fab2cbcf5883cc8c1fddafb9c424fddfe372251579954969f5f03f18267,
src/slus_006.64/psyq/libcd/cdread.c,cb_data,slus_006.64,C,BYTE_IDENTICAL,0x800431c0,252,252,NO_LINKED_SYMBOL_BY_NAME,,8b0202e825c73e3516cda95624feb1dcad3c90b3974315286462d6b5dce8d786,8b0202e825c73e3516cda95624feb1dcad3c90b3974315286462d6b5dce8d786,
src/slus_006.64/psyq/libcd/cdread.c,cd_read_retry,slus_006.64,C,BYTE_IDENTICAL,0x800432bc,532,532,NO_LINKED_SYMBOL_BY_NAME,,885470c1b3e4b5a6a4f29449cbb80eaad984757312c5229b13a531492287bedd,885470c1b3e4b5a6a4f29449cbb80eaad984757312c5229b13a531492287bedd,
src/slus_006.64/psyq/libcd/cdread.c,CdReadBreak,slus_006.64,C,BYTE_IDENTICAL,0x800434d0,156,156,NO_LINKED_SYMBOL_BY_NAME,,7bb6ebd0006a3e6515165aa4c3227006df076797b29f78034abe3b85712e6ea2,7bb6ebd0006a3e6515165aa4c3227006df076797b29f78034abe3b85712e6ea2,
src/slus_006.64/psyq/libcd/cdread.c,CdRead,slus_006.64,C,BYTE_IDENTICAL,0x8004356c,260,260,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:562,91520d0d24c102a7581b6bcad48e5462a4f7ab9918040939b4b28925e28dfc55,91520d0d24c102a7581b6bcad48e5462a4f7ab9918040939b4b28925e28dfc55,
src/slus_006.64/psyq/libcd/cdread.c,CdReadSync,slus_006.64,C,BYTE_IDENTICAL,0x80043670,204,204,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:588,f15781f3e86d00013f977e8c2f493cd96e371a0ce97edd879ea497b36d3770e9,f15781f3e86d00013f977e8c2f493cd96e371a0ce97edd879ea497b36d3770e9,
src/slus_006.64/psyq/libcd/cdread.c,CdReadCallback,slus_006.64,C,BYTE_IDENTICAL,0x8004373c,24,24,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:1207,bea00cfad3b97552c9a1f7c32e1e3081b6ab56169f98b3c48bfb3e724bb20701,bea00cfad3b97552c9a1f7c32e1e3081b6ab56169f98b3c48bfb3e724bb20701,
src/slus_006.64/psyq/libcd/cdread.c,CdReadMode,slus_006.64,C,BYTE_IDENTICAL,0x80043754,24,24,NO_LINKED_SYMBOL_BY_NAME,,c3eb414d9cdee259bbf7b3026cf7271526c7a06e602bc051de2886d5831c74e3,c3eb414d9cdee259bbf7b3026cf7271526c7a06e602bc051de2886d5831c74e3,
src/slus_006.64/psyq/libcd/bios.c,callback,slus_006.64,C,BYTE_IDENTICAL,0x80042ca8,228,228,NO_LINKED_SYMBOL_BY_NAME,,062a763107454034521cff665944c52e616c7bba3bfbb04aedd69ee367c3d73a,062a763107454034521cff665944c52e616c7bba3bfbb04aedd69ee367c3d73a,
src/slus_006.64/psyq/libcd/bios.c,getintr,slus_006.64,C,UNRESOLVED_RELOCATION,0x800415b4,1416,1416,NO_LINKED_SYMBOL_BY_NAME,,,,unknown symbol .rodata
src/slus_006.64/psyq/libcd/bios.c,CD_sync,slus_006.64,C,BYTE_IDENTICAL,0x80041b3c,640,640,NO_LINKED_SYMBOL_BY_NAME,,11a6ba542499be49037ad031f04494b6ce9644bc7876caf6df387a42a4d1b9a3,11a6ba542499be49037ad031f04494b6ce9644bc7876caf6df387a42a4d1b9a3,
src/slus_006.64/psyq/libcd/bios.c,CD_flush,slus_006.64,C,BYTE_IDENTICAL,0x8004252c,224,224,NO_LINKED_SYMBOL_BY_NAME,,ed6bb0a3a0a8a44382f327a9cacac8e04d1ce893eb38eb36f57b47637069a298,ed6bb0a3a0a8a44382f327a9cacac8e04d1ce893eb38eb36f57b47637069a298,
src/slus_006.64/psyq/libcd/bios.c,CD_ready,slus_006.64,C,BYTE_IDENTICAL,0x80041dbc,716,716,NO_LINKED_SYMBOL_BY_NAME,,5acce244264f457ae37e6c393c05c412063fd7ff38accc154ab9b5614f40a9ad,5acce244264f457ae37e6c393c05c412063fd7ff38accc154ab9b5614f40a9ad,
src/slus_006.64/psyq/libcd/bios.c,CD_cw,slus_006.64,C,BYTE_IDENTICAL,0x80042088,1052,1052,NO_LINKED_SYMBOL_BY_NAME,,14524b821b093367cc6b6369a59c77125fad677c1c1109288362ab56f9ce5feb,14524b821b093367cc6b6369a59c77125fad677c1c1109288362ab56f9ce5feb,
src/slus_006.64/psyq/libcd/bios.c,CD_vol,slus_006.64,C,BYTE_IDENTICAL,0x800424a4,136,136,NO_LINKED_SYMBOL_BY_NAME,,d6653111a8f23a0b092cce1266299c3761c054a631376cbf44b1534fd7591c2e,d6653111a8f23a0b092cce1266299c3761c054a631376cbf44b1534fd7591c2e,
src/slus_006.64/psyq/libcd/bios.c,CD_initvol,slus_006.64,C,BYTE_IDENTICAL,0x8004260c,244,244,NO_LINKED_SYMBOL_BY_NAME,,d935341fe5416684a80b66ca0965f8a130150839e50a5a8e47fba9b4bc42deb1,d935341fe5416684a80b66ca0965f8a130150839e50a5a8e47fba9b4bc42deb1,
src/slus_006.64/psyq/libcd/bios.c,CD_initintr,slus_006.64,C,UNRESOLVED_RELOCATION,0x80042700,80,80,NO_LINKED_SYMBOL_BY_NAME,,,,unknown symbol .text
src/slus_006.64/psyq/libcd/bios.c,CD_init,slus_006.64,C,UNRESOLVED_RELOCATION,0x80042750,492,492,NO_LINKED_SYMBOL_BY_NAME,,,,unknown symbol .text
src/slus_006.64/psyq/libcd/bios.c,CD_datasync,slus_006.64,C,BYTE_IDENTICAL,0x8004293c,364,364,NO_LINKED_SYMBOL_BY_NAME,,c1e6f27a9f630d0e9c29423b01c6cbd707919ad44d74ab76ffe863846720b758,c1e6f27a9f630d0e9c29423b01c6cbd707919ad44d74ab76ffe863846720b758,
src/slus_006.64/psyq/libcd/bios.c,CD_getsector,slus_006.64,C,BYTE_IDENTICAL,0x80042aa8,256,256,NO_LINKED_SYMBOL_BY_NAME,,5e5b344f7818b279a8934dd9d8056bfd5b0009151e6b3cc9ac5cd22e699fc6d0,5e5b344f7818b279a8934dd9d8056bfd5b0009151e6b3cc9ac5cd22e699fc6d0,
src/slus_006.64/psyq/libcd/bios.c,CD_getsector2,slus_006.64,C,BYTE_IDENTICAL,0x80042ba8,240,240,NO_LINKED_SYMBOL_BY_NAME,,397813f9d73dbba2443f54c7adfa91083d32afa2b924382e526093ba06c6a2bd,397813f9d73dbba2443f54c7adfa91083d32afa2b924382e526093ba06c6a2bd,
src/slus_006.64/psyq/libcd/bios.c,CD_set_test_parmnum,slus_006.64,C,BYTE_IDENTICAL,0x80042c98,16,16,NO_LINKED_SYMBOL_BY_NAME,,3eff3049191b817a00c9de6f9955a83394fb576e4130fe4979aa20e513585159,3eff3049191b817a00c9de6f9955a83394fb576e4130fe4979aa20e513585159,
src/slus_006.64/psyq/libetc/video_mode.c,SetVideoMode,slus_006.64,C,BYTE_IDENTICAL,0x8004c2f0,24,24,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBETC.C:59,edda684adcb119d6665226c6ac1c266cafd4aaa19e63ce10600184eb7483c12f,edda684adcb119d6665226c6ac1c266cafd4aaa19e63ce10600184eb7483c12f,
src/slus_006.64/psyq/libetc/video_mode.c,GetVideoMode,slus_006.64,C,BYTE_IDENTICAL,0x8004c308,16,16,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBETC.C:70,0fb270c4a646852e7fabc2917993a8de339a18b1627a125ef27e125330868214,0fb270c4a646852e7fabc2917993a8de339a18b1627a125ef27e125330868214,
src/slus_006.64/psyq/libcd/sys.c,CdStatus,slus_006.64,C,BYTE_IDENTICAL,0x80040e28,16,16,NO_LINKED_SYMBOL_BY_NAME,,b0d2162554a51d51d8c3d2b96c846a11772252e2a955c17d40ea79e675ef673f,b0d2162554a51d51d8c3d2b96c846a11772252e2a955c17d40ea79e675ef673f,
src/slus_006.64/psyq/libcd/sys.c,CdMode,slus_006.64,C,BYTE_IDENTICAL,0x80040e38,16,16,NO_LINKED_SYMBOL_BY_NAME,,6d9aec2cc3b8755a7084107aaba6fc30a261cfb8053b02a6be8a0f05eeac098b,6d9aec2cc3b8755a7084107aaba6fc30a261cfb8053b02a6be8a0f05eeac098b,
src/slus_006.64/psyq/libcd/sys.c,CdLastCom,slus_006.64,C,BYTE_IDENTICAL,0x80040e48,16,16,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:887,42e2461ce091a5cb87a7943450c3d9bd9a40360f4a58125701fbb88c7a305b30,42e2461ce091a5cb87a7943450c3d9bd9a40360f4a58125701fbb88c7a305b30,
src/slus_006.64/psyq/libcd/sys.c,CdLastPos,slus_006.64,C,BYTE_IDENTICAL,0x80040e58,16,16,NO_LINKED_SYMBOL_BY_NAME,,830722b6e06b01e275a004818d724a4e6a9dbf2d1b673c9572ea608eb984f3ce,830722b6e06b01e275a004818d724a4e6a9dbf2d1b673c9572ea608eb984f3ce,
src/slus_006.64/psyq/libcd/sys.c,CdReset,slus_006.64,C,BYTE_IDENTICAL,0x80040e68,108,108,NO_LINKED_SYMBOL_BY_NAME,,55ffe203e0e9c532aa84f20fd4c8c3131c60dd30ad33fe7550a697785857c985,55ffe203e0e9c532aa84f20fd4c8c3131c60dd30ad33fe7550a697785857c985,
src/slus_006.64/psyq/libcd/sys.c,CdFlush,slus_006.64,C,BYTE_IDENTICAL,0x80040ed4,32,32,GENERATED_STUB,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/build_native/stubs.c:598,21531db65b5d8bbcf514128e9023e4580426b0a072ded5c15eff4714f53cb512,21531db65b5d8bbcf514128e9023e4580426b0a072ded5c15eff4714f53cb512,
src/slus_006.64/psyq/libcd/sys.c,CdSetDebug,slus_006.64,C,BYTE_IDENTICAL,0x80040ef4,24,24,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:647,15a3b8ab3fd108395e9d5cbe75dc94326ac97ff732fa895ea6649a3a23a1785e,15a3b8ab3fd108395e9d5cbe75dc94326ac97ff732fa895ea6649a3a23a1785e,
src/slus_006.64/psyq/libcd/sys.c,CdComstr,slus_006.64,C,BYTE_IDENTICAL,0x80040f0c,52,52,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:1201,b0da4662dc35d24ad1f0a60108e9158e492f7685deab85ffe4f445a13bbe855a,b0da4662dc35d24ad1f0a60108e9158e492f7685deab85ffe4f445a13bbe855a,
src/slus_006.64/psyq/libcd/sys.c,CdIntstr,slus_006.64,C,BYTE_IDENTICAL,0x80040f40,52,52,NO_LINKED_SYMBOL_BY_NAME,,aca9cbf5d9896128288bdbe5f78fc77bed7c7a11c2d15d2e5d6997b16ebcdf23,aca9cbf5d9896128288bdbe5f78fc77bed7c7a11c2d15d2e5d6997b16ebcdf23,
src/slus_006.64/psyq/libcd/sys.c,CdSync,slus_006.64,C,BYTE_IDENTICAL,0x80040f74,32,32,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:654,0279fc31a262a74187f76ccaa7ea9506862827ad0030428a13c0a9dbaba7d5f6,0279fc31a262a74187f76ccaa7ea9506862827ad0030428a13c0a9dbaba7d5f6,
src/slus_006.64/psyq/libcd/sys.c,CdReady,slus_006.64,C,BYTE_IDENTICAL,0x80040f94,32,32,NO_LINKED_SYMBOL_BY_NAME,,ce556500266e87d1b656432a6894547c3d205321aa5f4382f33ba5ca665156e0,ce556500266e87d1b656432a6894547c3d205321aa5f4382f33ba5ca665156e0,
src/slus_006.64/psyq/libcd/sys.c,CdSyncCallback,slus_006.64,C,BYTE_IDENTICAL,0x80040fb4,24,24,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:1213,8b9a726ee296c4792fd88260af507d827ce5f9258b5b83c3cecc74a0c8f99498,8b9a726ee296c4792fd88260af507d827ce5f9258b5b83c3cecc74a0c8f99498,
src/slus_006.64/psyq/libcd/sys.c,CdReadyCallback,slus_006.64,C,BYTE_IDENTICAL,0x80040fcc,24,24,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:898,4ff27dbbca230b7c57974557c4fe836f55223b3c892b0f300a7b6acf75a40662,4ff27dbbca230b7c57974557c4fe836f55223b3c892b0f300a7b6acf75a40662,
src/slus_006.64/psyq/libcd/sys.c,CdControl,slus_006.64,C,BYTE_IDENTICAL,0x80040fe4,312,312,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:380,d9d665dec9c0079f53025bd82411e6574b808863742c9dbf4b9efe437de50609,d9d665dec9c0079f53025bd82411e6574b808863742c9dbf4b9efe437de50609,
src/slus_006.64/psyq/libcd/sys.c,CdControlF,slus_006.64,C,BYTE_IDENTICAL,0x8004111c,300,300,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:495,46b4bc47d73c1b65d880685fa57f4f6cc69edc1d380bac662aa5b635cf24e18c,46b4bc47d73c1b65d880685fa57f4f6cc69edc1d380bac662aa5b635cf24e18c,
src/slus_006.64/psyq/libcd/sys.c,CdControlB,slus_006.64,C,BYTE_IDENTICAL,0x80041248,324,324,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:436,02691cf25f5ab65723beb75f447471b09e33d6c4e9abae1438729cdb97665f85,02691cf25f5ab65723beb75f447471b09e33d6c4e9abae1438729cdb97665f85,
src/slus_006.64/psyq/libcd/sys.c,CdMix,slus_006.64,C,BYTE_IDENTICAL,0x8004138c,32,32,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/psyq_cd_mix.c:18,344bf8a32638701db5bae1222a9e7c13d50b4d54fb0476ae8e9f63674c41c1a9,344bf8a32638701db5bae1222a9e7c13d50b4d54fb0476ae8e9f63674c41c1a9,
src/slus_006.64/psyq/libcd/sys.c,CdGetSector,slus_006.64,C,BYTE_IDENTICAL,0x800413ac,32,32,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:892,5750411ebb1afcb7ff4d280491f23652cbe578e5b735a3bbc1f79b6d1305088b,5750411ebb1afcb7ff4d280491f23652cbe578e5b735a3bbc1f79b6d1305088b,
src/slus_006.64/psyq/libcd/sys.c,CdGetSector2,slus_006.64,C,BYTE_IDENTICAL,0x800413cc,32,32,NO_LINKED_SYMBOL_BY_NAME,,aa1fde0c473a88ecfd3e3b0821ab5f24d175239e83225b76b11cccb27a23c7b0,aa1fde0c473a88ecfd3e3b0821ab5f24d175239e83225b76b11cccb27a23c7b0,
src/slus_006.64/psyq/libcd/sys.c,CdDataCallback,slus_006.64,C,BYTE_IDENTICAL,0x800413ec,36,36,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:903,2fdf88b9790b6981135f7e4182a56ac159105f9f074fc9a65940579f2ae4523f,2fdf88b9790b6981135f7e4182a56ac159105f9f074fc9a65940579f2ae4523f,
src/slus_006.64/psyq/libcd/sys.c,CdDataSync,slus_006.64,C,BYTE_IDENTICAL,0x80041410,32,32,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/src/psyq_compat.c:457,440f705319820032a9208c4fe44319f18d84bcb54c08228fe313f35f6308c684,440f705319820032a9208c4fe44319f18d84bcb54c08228fe313f35f6308c684,
src/slus_006.64/psyq/libcd/sys.c,CdIntToPos,slus_006.64,C,BYTE_IDENTICAL,0x80041430,260,260,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:370,0a1c7f9f7ebeb18dbab609cb4fd849c837d080e6c69147c0b0ae91235a9d8c9b,0a1c7f9f7ebeb18dbab609cb4fd849c837d080e6c69147c0b0ae91235a9d8c9b,
src/slus_006.64/psyq/libcd/sys.c,CdPosToInt,slus_006.64,C,BYTE_IDENTICAL,0x80041534,128,128,PORT_REPLACEMENT,/var/home/blizz/Projects/xenogears-decomp-ai/pc_port/extern/PsyCross/src/psx/LIBCD.C:557,91ea1fb723b4ee635699703080fc31c086af6ade091e87f0fb3c93316bdfecf2,91ea1fb723b4ee635699703080fc31c086af6ade091e87f0fb3c93316bdfecf2,
src/slus_006.64/psyq/libetc/intr_dma.c,startIntrDMA,slus_006.64,C,BYTE_IDENTICAL,0x8004c048,80,80,NO_LINKED_SYMBOL_BY_NAME,,335609a62dfc53cf4b119b98a645dc5cbda18ce8794b28b5f2b5d43b18e7e248,335609a62dfc53cf4b119b98a645dc5cbda18ce8794b28b5f2b5d43b18e7e248,
src/slus_006.64/psyq/libetc/intr_dma.c,memclrIntrDMA,slus_006.64,C,BYTE_IDENTICAL,0x8004c2c4,44,44,NO_LINKED_SYMBOL_BY_NAME,,10a6fc24d646f22be8f184959bea92a50dba690615f6db08e6e1513d70c47e79,10a6fc24d646f22be8f184959bea92a50dba690615f6db08e6e1513d70c47e79,
src/slus_006.64/psyq/libetc/intr_dma.c,trapIntrDMA,slus_006.64,ASM,BYTE_IDENTICAL,0x8004c098,388,388,NO_LINKED_SYMBOL_BY_NAME,,4c8d09379c855eb7ba7524f9adfd8947460b5dfa57d719b063dcb9a79da9a084,4c8d09379c855eb7ba7524f9adfd8947460b5dfa57d719b063dcb9a79da9a084,
src/slus_006.64/psyq/libetc/intr_dma.c,setIntrDMA,slus_006.64,C,BYTE_IDENTICAL,0x8004c21c,168,168,NO_LINKED_SYMBOL_BY_NAME,,ff264a12af4d4895b10b3b33fed480212344ec9c7a73414d774398469333e1c6,ff264a12af4d4895b10b3b33fed480212344ec9c7a73414d774398469333e1c6,
